"typeLabel","placeName","choCount"
"positieven (beeldmateriaal)","Jakarta","54"
"foto's","Esfahan","52"
"gelatinenegatieven op acetaat","Jawa Timur (provincie)","52"
"rolschilderingen","Tôkyô To","52"
"grafbeelden","China","52"
"gelatinenegatieven op acetaat","Sumatera Barat (provincie)","52"
"pentekeningen","Bali","52"
"daglichtgelatinezilverdrukken","Denpasar (stadsgemeente)","52"
"appliqué (beeldmateriaal)","China","52"
"ontwikkelgelatinezilverdrukken","Sulawesi Selatan (provincie)","52"
"daglichtcollodiumzilverdrukken","Nias Selatan (regentschap)","52"
"korwars","Biak (eiland)","52"
"negatieven","Karo (regentschap)","52"
"daglichtgelatinezilverdrukken","Malang (regentschap)","52"
"beelden","Jawa Tengah (provincie)","52"
"gelatinenegatieven op acetaat","Sumatera Utara (provincie)","52"
"ontwikkelgelatinezilverdrukken","Bengkulu (provincie)","52"
"gelatinenegatieven op acetaat","Koeweit","52"
"ontwikkelgelatinezilverdrukken","Noordoost-Papua","52"
"gelatineplaatnegatieven","Surabaya (stadsgemeente)","52"
"gelatinenegatieven op nitraat","Karakax He (rivier)","52"
"foto's","Gorontalo (provincie)","52"
"daglichtgelatinezilverdrukken","Banyumas (regentschap)","52"
"ontwikkelgelatinezilverdrukken","Arabisch Schiereiland","52"
"tekeningen","Korea","52"
"foto's","Garut (regentschap)","52"
"gelatinenegatieven op nitraat","Kashi","50"
"ontwikkelgelatinezilverdrukken","Nias (eiland)","50"
"foto's","Tianjin","50"
"beelden","Lombok (eiland)","50"
"schilderingen","Noord-Thailand","50"
"prenten","Afghanistan","50"
"gelatine zilverdrukken","Jawa Tengah (provincie)","50"
"beelden","Gianyar (regentschap)","50"
"gelatineplaatnegatieven","Karang Asem (regentschap)","50"
"kleurendia's","Bogor (stadsgemeente)","50"
"platinadrukken","Esfahan","50"
"foto's","Angkor","50"
"kleurendia's","Melaka","50"
"voorouderbeelden","Cenderawasih-baai","50"
"beelden","Tapanuli Utara (regentschap)","50"
"foto's","Payakumbuh (stadsgemeente)","50"
"daglichtgelatinezilverdrukken","Prambanan","50"
"foto's","Kamakura","50"
"daglichtgelatinezilverdrukken","Medan (stadsgemeente)","50"
"landschapsprenten","Osaka","48"
"ontwikkelgelatinezilverdrukken","Mojokerto (stadsgemeente)","48"
"gelatinenegatieven op acetaat","Sulawesi Selatan (provincie)","48"
"diapositieven","Palembang (stadsgemeente)","48"
"foto's","Thailand","48"
"pentekeningen","Kalimantan Selatan (provincie)","48"
"voorouderbeelden","Maluku","48"
"positieven (beeldmateriaal)","Medan (stadsgemeente)","48"
"daglichtgelatinezilverdrukken","Padang (stadsgemeente)","48"
"ontwikkelgelatinezilverdrukken","Babo","48"
"foto's","Hangzhou","48"
"foto's","Bangkinang","48"
"foto's","Klaten (regentschap)","48"
"foto's","Yos Sudarso-baai","48"
"positieven (beeldmateriaal)","Gayo-hoogvlakte","48"
"gelatinenegatieven op nitraat","Sudirman-gebergte","48"
"kleurendia's","Berastagi","48"
"houtsneden","Indonesië","48"
"daglichtcollodiumzilverdrukken","Medan (stadsgemeente)","48"
"ontwikkelgelatinezilverdrukken","Madura (eiland)","46"
"figuren (voorstellingen)","China","46"
"negatieven","Sulawesi","46"
"ontwikkelgelatinezilverdrukken","Laham","46"
"beelden","Maluku","46"
"gelatinenegatieven op acetaat","Jawa Tengah (provincie)","46"
"gelatine zilverdrukken","Bali","46"
"gelatinenegatieven op acetaat","Lombok (eiland)","46"
"ontwikkelgelatinezilverdrukken","Karang Asem (regentschap)","46"
"gelatinenegatieven op nitraat","Bangli (regentschap)","46"
"gelatinenegatieven op acetaat","Al Kuwayt","46"
"beelden","Yos Sudarso-baai","46"
"daglichtgelatinezilverdrukken","Magelang (regentschap)","46"
"gelatinenegatieven op acetaat","Sesean","46"
"korwars","Doreh-baai","46"
"gelatinenegatieven op nitraat","Pelabuhan Ratu","46"
"gelatinenegatieven op nitraat","Nubra (rivier)","46"
"etsen (prenten)","Kuala Lumpur","46"
"beelden","Tanimbar-eilanden","44"
"gelatinenegatieven op nitraat","Westelijk Flores","44"
"collodiumnegatieven","Surabaya (stadsgemeente)","44"
"olieverfschilderingen","Bali","44"
"gelatinenegatieven op acetaat","Denpasar (stadsgemeente)","44"
"kleurendia's","Gianyar (regentschap)","44"
"gelatinenegatieven op nitraat","Sulawesi Selatan (provincie)","44"
"foto's","Wonosobo (regentschap)","44"
"lichtdrukken","Semarang (regentschap)","44"
"foto's","Kalimantan Timur (provincie)","44"
"gelatinenegatieven op acetaat","Yogyakarta (stadsgemeente)","44"
"gelatinenegatieven op acetaat","Simanindo","44"
"gelatineplaatnegatieven","India","44"
"gelatineplaatnegatieven","Singaraja","44"
"voorouderbeelden","Yamdena (eiland)","44"
"korwars","Ayu-eilanden","44"
"etsen (prenten)","Noord-Jemen","44"
"gelatinenegatieven op acetaat","Esfahan","44"
"gelatinenegatieven op acetaat","Tual","44"
"ontwikkelgelatinezilverdrukken","Madiun (regentschap)","44"
"zwart-wit negatieven","India","44"
"gelatinenegatieven op acetaat","Sorong (regentschap)","44"
"ontwikkelgelatinezilverdrukken","Mamberamo (rivier)","44"
"gelatinenegatieven op nitraat","Narmada","42"
"kalligrafie","Irak","42"
"kleurenlithografieën (prenten)","Borneo","42"
"ontwikkelgelatinezilverdrukken","Cambodja","42"
"tekeningen","Tibet","42"
"gelatinenegatieven op nitraat","Aceh (provincie)","42"
"gelatinenegatieven op acetaat","Iseh","42"
"hoogdrukken","Nepal","42"
"prenten","Jerusalem -Palestijnse Autoriteit","42"
"rolschilderingen","Xiamen","42"
"gouaches (schilderingen)","Shanghai","42"
"gelatine zilverdrukken","Delhi (hoofdstadregio)","42"
"prenten","Jawa","42"
"kleurendia's","Jawa Barat (provincie)","42"
"foto's","Doreh-baai","42"
"ontwikkelgelatinezilverdrukken","Tebing Tinggi (stadsgemeente)","42"
"gelatinenegatieven op acetaat","Singosari","42"
"gelatinenegatieven op acetaat","Banyumas (regentschap)","42"
"kleurendia's","Thailand","42"
"foto's","Sri Lanka","42"
"portretschedels","Papua (Indonesië)","42"
"foto's","Sabang","42"
"foto's","Hakone","42"
"negatieven","Yogyakarta (stadsgemeente)","42"
"schaalmodellen","Yogyakarta (stadsgemeente)","42"
"ontwikkelgelatinezilverdrukken","Maumere","42"
"glasnegatieven","Indonesië","42"
"gelatinenegatieven op nitraat","Hotan","42"
"prenten","Mumbai","42"
"daglichtgelatinezilverdrukken","Siak","42"
"daglichtgelatinezilverdrukken","Tengger-gebergte","42"
"foto's","Mindanao","42"
"foto's","Priangan","42"
"gelatineplaatnegatieven","Padang (stadsgemeente)","42"
"foto's","Boven-Digul (rivier)","42"
"gelatineplaatnegatieven","Bukittinggi (stadsgemeente)","42"
"godenbeelden","Damar (eiland)","42"
"foto's","Langgur","42"
"ontwikkelgelatinezilverdrukken","Nganjuk (regentschap)","42"
"foto's","Fuji-san","42"
"daglichtgelatinezilverdrukken","Noordoost-Papua","42"
"gelatineplaatnegatieven","Gianyar (regentschap)","40"
"foto's","Tibet","40"
"ontwikkelgelatinezilverdrukken","Port Numbay","40"
"foto's","Palu (stadsgemeente)","40"
"diapositieven","Solok (stadsgemeente)","40"
"ontwikkelgelatinezilverdrukken","Sumedang (regentschap)","40"
"gelatineplaatnegatieven","Denpasar (stadsgemeente)","40"
"daglichtgelatinezilverdrukken","Sulawesi Utara (provincie)","40"
"ontwikkelgelatinezilverdrukken","Vorstenlanden","40"
"gelatineplaatnegatieven","Tabanan (regentschap)","40"
"ontwikkelgelatinezilverdrukken","Zuidoost-Azië: Insulair","40"
"gelatinenegatieven op nitraat","Yangon","40"
"beelden","Tibet","40"
"gelatinenegatieven op acetaat","Makbon","40"
"gelatinenegatieven op acetaat","Sanur","40"
"foto's","Donggala (regentschap)","40"
"schilderingen","Korea","40"
"gelatinenegatieven op acetaat","Beyrouth","40"
"voorouderbeelden","Zuid-Papua","40"
"foto's","Blitar (regentschap)","40"
"foto's","Tegal (regentschap)","40"
"gelatinenegatieven op acetaat","Ciwidey","40"
"cyanotypieën","Padang (stadsgemeente)","40"
"gelatinenegatieven op acetaat","Surabaya (stadsgemeente)","40"
"ontwikkelgelatinezilverdrukken","Yogyakarta (provincie)","40"
"ontwikkelgelatinezilverdrukken","Tosari","40"
"foto's","Madura (eiland)","40"
"kleurendia's","Singosari","40"
"foto's","Palopo (stadsgemeente)","40"
"ontwikkelgelatinezilverdrukken","Cirebon (regentschap)","40"
"ontwikkelgelatinezilverdrukken","Singaraja","40"
"positieven (beeldmateriaal)","Pidie (regentschap)","40"
"ontwikkelgelatinezilverdrukken","Borobudur","40"
"gelatinenegatieven op nitraat","Surabaya (stadsgemeente)","40"
"gelatinenegatieven op acetaat","Sumbawa (eiland)","40"
"positieven (beeldmateriaal)","Deli Serdang (regentschap)","40"
"foto's","Poso (regentschap)","40"
"negatieven","Garut (regentschap)","40"
"prenten","Kolkata","38"
"beelden","Madura (eiland)","38"
"krijttekeningen","Jawa","38"
"negatieven","Jawa Barat (provincie)","38"
"foto's","Sawahlunto / Sijunjung (regentschap)","38"
"kantwerk","Palembang (stadsgemeente)","38"
"gelatinenegatieven op nitraat","Srinagar","38"
"gelatineplaatnegatieven","Muaratakus","38"
"gelatinenegatieven op acetaat","Medan (stadsgemeente)","38"
"gelatinenegatieven op nitraat","Japan","38"
"prenten","Delhi (hoofdstadregio)","38"
"achterglasschilderingen","Guangzhou","38"
"schilderingen","Indonesië","38"
"kleurendia's","Kotagede","38"
"foto's","Leboni","38"
"stereofoto's","Pematang Siantar (stadsgemeente)","38"
"gelatinenegatieven op nitraat","Patiala","38"
"ontwikkelgelatinezilverdrukken","Cilacap (regentschap)","38"
"gelatinenegatieven op nitraat","Karo (regentschap)","38"
"gelatineplaatnegatieven","Mappi (regentschap)","38"
"ontwikkelgelatinezilverdrukken","Banjarnegara (regentschap)","38"
"ontwikkelgelatinezilverdrukken","Ternate (eiland)","38"
"schilderingen","Ubud","38"
"aquarellen","Syrië","38"
"positieven (beeldmateriaal)","Karo (regentschap)","38"
"diapositieven","Singkarak-meer","38"
"ontwikkelgelatinezilverdrukken","Ambon (stad)","38"
"daglichtcollodiumzilverdrukken","Surabaya (stadsgemeente)","38"
"cartes-de-visite (fotografische kaarten)","Bogor (stadsgemeente)","38"
"diapositieven","Pematang Siantar (stadsgemeente)","38"
"ontwikkelgelatinezilverdrukken","Asei","36"
"gelatinenegatieven op nitraat","Mimika (regentschap)","36"
"kleurendia's","Bukittinggi (stadsgemeente)","36"
"foto's","Lampung (provincie)","36"
"botanische prenten","Indonesië","36"
"potloodtekeningen","Zuid-Papua","36"
"beelden","Nepal","36"
"godenbeelden","Nepal","36"
"beelden","Papua (Indonesië)","36"
"gelatinenegatieven op nitraat","Shyok (rivier)","36"
"reliëfs","Pakistan","36"
"positieven (beeldmateriaal)","Jawa Barat (provincie)","36"
"daglichtgelatinezilverdrukken","Sumatera Utara (provincie)","36"
"lichtdrukken","Sumatera Barat (provincie)","36"
"daglichtgelatinezilverdrukken","Sulawesi","36"
"lithografieën (prenten)","India","36"
"lichtdrukken","Jawa Timur (provincie)","36"
"lichtdrukken","Jawa Barat (provincie)","36"
"afgietsels","Sumatera Utara (provincie)","36"
"diapositieven","Sumatera","36"
"daglichtgelatinezilverdrukken","Osaka","36"
"kleurendia's","Damascus","36"
"positieven (beeldmateriaal)","Bukittinggi (stadsgemeente)","36"
"daglichtgelatinezilverdrukken","Ternate (eiland)","36"
"beelden","Yamdena (eiland)","36"
"foto's","Tondano","36"
"positieven (beeldmateriaal)","Surabaya (stadsgemeente)","36"
"beelden","Bastar","36"
"gelatinenegatieven op nitraat","Sindanglaya","36"
"foto's","Nanjing","36"
"ontwikkelgelatinezilverdrukken","Timor","36"
"ontwikkelgelatinezilverdrukken","Sabang","36"
"religieus beeldmateriaal","Jepara (regentschap)","36"
"daglichtgelatinezilverdrukken","Longbluu","36"
"ontwikkelgelatinezilverdrukken","Sumba Timur (regentschap)","36"
"gelatinenegatieven op nitraat","Krakatau (eiland)","36"
"gelatinenegatieven op acetaat","Karachi","36"
"gelatineplaatnegatieven","Tengger-gebergte","36"
"tekeningen","Sanur","36"
"prenten","Puri","36"
"daglichtgelatinezilverdrukken","Gorontalo (provincie)","36"
"ontwikkelgelatinezilverdrukken","Minahasa (oud regentschap)","36"
"foto's","Tebing Tinggi (stadsgemeente)","36"
"positieven (beeldmateriaal)","Semarang (regentschap)","36"
"gelatinenegatieven op acetaat","Balige","36"
"kleurenlithografieën (prenten)","Jakarta","34"
"figuren (voorstellingen)","Lan Yü","34"
"foto's","Armenië","34"
"ontwikkelgelatinezilverdrukken","Kalimantan Selatan (provincie)","34"
"beelden","Uttar Pradesh (deelstaat)","34"
"zwart-wit negatieven","Aceh (provincie)","34"
"gelatinenegatieven op acetaat","Markazi (provincie)","34"
"daglichtcollodiumzilverdrukken","Jawa Timur (provincie)","34"
"figuren (voorstellingen)","Japan","34"
"ivoren (beeldhouwwerken)","Japan","34"
"ontwikkelgelatinezilverdrukken","Aceh (provincie)","34"
"gelatinenegatieven op nitraat","Kalimantan","34"
"negatieven","Jawa Timur (provincie)","34"
"daglichtcollodiumzilverdrukken","Jawa Tengah (provincie)","34"
"positieven (beeldmateriaal)","Jawa","34"
"votiefprenten","Tôkyô To","34"
"gelatinenegatieven op nitraat","Sumatera Utara (provincie)","34"
"emblemen (symbolen)","China","34"
"glasnegatieven","Sumatera","34"
"kleurenlithografieën (prenten)","Mumbai","34"
"gelatinenegatieven op acetaat","Sungai Puar","34"
"gelatinenegatieven op nitraat","Banten (provincie)","34"
"gelatinenegatieven op acetaat","Banaue","34"
"kleurendia's","Minahasa (oud regentschap)","34"
"foto's","Seram (eiland)","34"
"gelatinenegatieven op nitraat","Paniaimeren-gebied","34"
"daglichtgelatinezilverdrukken","Kediri (regentschap)","34"
"kalligrafie","Palestijnse Autoriteit","34"
"diapositieven","Bukittinggi (stadsgemeente)","34"
"gelatineplaatnegatieven","Jedda","34"
"gelatinenegatieven op acetaat","Ubud","34"
"kleurendia's","Bandung (stadsgemeente)","34"
"miniaturen (schilderingen)","Zuid-Azië","34"
"etsen (prenten)","Palestijnse Autoriteit","34"
"ontwikkelgelatinezilverdrukken","Sukabumi (regentschap)","34"
"gelatinenegatieven op acetaat","Buntao","34"
"kleurendia's","Balaban","34"
"kleurendia's","Chittagong","34"
"foto's","Cibodas","34"
"gelatine zilverdrukken","Bandung (stadsgemeente)","34"
"etsen (prenten)","Irak","34"
"foto's","Guangzhou","34"
"foto's","Bogor (regentschap)","34"
"gelatinenegatieven op acetaat","Cipanas (Cianjur)","34"
"ontwikkelgelatinezilverdrukken","Tariku (rivier)","32"
"daglichtcollodiumzilverdrukken","Ulee Lheue","32"
"ontwikkelgelatinezilverdrukken","Aden","32"
"cartes-de-visite (fotografische kaarten)","Aden","32"
"kleurendia's","Sipirok","32"
"gelatinenegatieven op acetaat","Batusangkar","32"
"gelatineplaatnegatieven","Pangururan","32"
"foto's","Naira (eiland)","32"
"daglichtgelatinezilverdrukken","Cilacap (regentschap)","32"
"prenten","Turkije","32"
"foto's","Manila","32"
"houtsnijwerk","Lombok (eiland)","32"
"kleurenhoutsneden","Japan","32"
"gelatinenegatieven op nitraat","Lamayuru","32"
"kabinetfoto's","Jakarta","32"
"lithografieën (prenten)","Japan","32"
"fotomechanische afdrukken","Sumatera","32"
"gelatinenegatieven op acetaat","Lembang","32"
"ontwikkelgelatinezilverdrukken","Palu (stadsgemeente)","32"
"ontwikkelgelatinezilverdrukken","Paniai-meer","32"
"reconstructietekeningen","Singosari","32"
"ontwikkelgelatinezilverdrukken","Tes-meer","32"
"ontwikkelgelatinezilverdrukken","Blora","32"
"gelatineplaatnegatieven","Sinabang","32"
"daglichtgelatinezilverdrukken","Cenderawasih-baai","32"
"gelatineplaatnegatieven","Samosir (eiland)","32"
"lichtdrukken","Indonesië","32"
"afweerbeelden","Tapanuli Utara (regentschap)","32"
"daglichtcollodiumzilverdrukken","Yogyakarta (stadsgemeente)","32"
"kleurendia's","Ambon (eiland)","32"
"foto's","Bromo (berg)","32"
"bouwtekeningen","Singosari","32"
"gelatinenegatieven op acetaat","Purba","32"
"gelatinenegatieven op acetaat","Selaru (eiland)","32"
"negatieven","Sinabang","32"
"achterglasschilderingen","Buleleng","32"
"tekeningen","Timor","32"
"pentekeningen","Ubud","32"
"albuminedrukken (goudgetoond)","Bogor (stadsgemeente)","32"
"daglichtgelatinezilverdrukken","Sukabumi (regentschap)","32"
"beeldsnijwerken","Yos Sudarso-baai","32"
"ontwikkelgelatinezilverdrukken","Hadramawt (gouvernement)","32"
"beelden","Zuidelijk Papua Barat","32"
"gelatinenegatieven op acetaat","Kalasan","32"
"foto's","Tangkubanparahu (berg)","32"
"gelatinenegatieven op acetaat","Surakarta (stadsgemeente)","32"
"ontwikkelgelatinezilverdrukken","Tasikmalaya (stadsgemeente)","32"
"daglichtcollodiumzilverdrukken","Tosari","32"
"daglichtgelatinezilverdrukken","Unir (rivier)","32"
"daglichtgelatinezilverdrukken","Bukittinggi (stadsgemeente)","32"
"poppen (figuurvoorstellingen)","Bangalore","32"
"foto's","Enggano (eiland)","32"
"pentekeningen","Indonesië","32"
"gelatinenegatieven op polyester","Tongking","32"
"digitale fotoafdrukken","Jakarta","30"
"beelden","Odisha (deelstaat)","30"
"negatieven","Jawa Tengah (provincie)","30"
"beelden","Sri Lanka","30"
"zwart-wit negatieven","Japan","30"
"shunga","Japan","30"
"daglichtgelatinezilverdrukken","Sumatera Barat (provincie)","30"
"gelatinenegatieven op acetaat","Sumba Barat (regentschap)","30"
"ontwikkelgelatinezilverdrukken","Seram (eiland)","30"
"daglichtgelatinezilverdrukken","Batang Hari (rivier)","30"
"foto's","Pontianak (stadsgemeente)","30"
"foto's","Cirebon (stadsgemeente)","30"
"olieverfschilderingen","Indonesië","30"
"collodiumnegatieven","Jawa Timur (provincie)","30"
"beeldengroepen","Thailand","30"
"landschapsprenten","Japan","30"
"foto's","Sembakung (rivier)","30"
"gelatineplaatnegatieven","Buleleng (regentschap)","30"
"gelatineplaatnegatieven","Japan","30"
"kachô","Japan","30"
"gelatinenegatieven op nitraat","Sumatera Selatan (provincie)","30"
"ontwikkelgelatinezilverdrukken","Hilismactanao","30"
"gelatinenegatieven op nitraat","Malang (stadsgemeente)","30"
"gelatine zilverdrukken","Agra","30"
"ontwikkelgelatinezilverdrukken","Mathura","30"
"positieven (beeldmateriaal)","Makassar","30"
"gelatinenegatieven op acetaat","Mendut","30"
"daglichtgelatinezilverdrukken","Sentani-meer","30"
"gelatineplaatnegatieven","Maoke-gebergte","30"
"voorouderbeelden","Tapanuli Utara (regentschap)","30"
"korwars","Yapen (eiland)","30"
"symbolen","Sikkim (deelstaat)","30"
"voorouderbeelden","Unir (rivier)","30"
"positieven (beeldmateriaal)","Borobudur","30"
"foto's","Kumbe (rivier)","30"
"gelatineplaatnegatieven","Tampaksiring","30"
"ontwikkelgelatinezilverdrukken","Sikka (regentschap)","30"
"foto's","Towuti-meer","30"
"gelatinenegatieven op acetaat","Maumere","30"
"foto's","Shanghai","30"
"positieven (beeldmateriaal)","Yogyakarta (stadsgemeente)","30"
"gelatinenegatieven op nitraat","Tarutung","30"
"ontwikkelgelatinezilverdrukken","Jepara (regentschap)","30"
"foto's","Sebuku (rivier)","30"
"gelatinenegatieven op nitraat","Aru-eilanden","30"
"gelatineplaatnegatieven","Tobati ","30"
"negatieven","Palembang (stadsgemeente)","30"
"gelatinenegatieven op nitraat","India","30"
"gelatinenegatieven op nitraat","Hadramawt (gouvernement)","30"
"gelatinenegatieven op nitraat","Sogat","30"
"beelden","Damar (eiland)","28"
"beelden","Surakarta (stadsgemeente)","28"
"gelatinenegatieven op acetaat","Padang (stadsgemeente)","28"
"miniaturen (schilderingen)","Delhi (hoofdstadregio)","28"
"ontwikkelgelatinezilverdrukken","Kalimantan Timur (provincie)","28"
"kleurendia's","Jawa Tengah (provincie)","28"
"achterglasschilderingen","China","28"
